tick,time
2034,0.0115
2035,0.0128
2036,0.0148
2037,0
2038,0.0132
2039,0.0145
2040,12.074
2041,0
2042,0.014
2043,0.017
2044,0
2045,0.0112
2046,32.9187
2047,0.0143
2048,0.0143
2049,0.0111
2050,0
2051,0.0153
2052,0
2053,10.4877
2054,0.0112
2055,0.0119
2056,0.0149
2057,0
2058,0.0122
2059,0.0146
2060,0.0147
2061,0
2062,0.0168
2063,0.0146
2064,0
2065,0.0109
2066,0.0137
2067,0.0153
2068,0.0186
2069,0.0125
2070,0
2071,0.0163
2072,0
2073,0.0387
2074,0.0122
2075,0.0111
2076,0.0135
2077,0
2078,0.0118
2079,0.0158
2080,0.0165
2081,11.0829
2082,0.0129
2083,0.016
2084,0
2085,15.3738
2086,0.0148
2087,0.0135
2088,0.015
2089,0.0135
2090,0
2091,0.0137
2092,0
2093,4.1632
2094,0.0117
2095,8.0553
2096,0.0138
2097,11.2953
2098,1.6947
2099,0.0148
2100,0.014
2101,24.1582
2102,0.0146
2103,0.0173
2104,0.0045
2105,0.0141
2106,0.0163
2107,0.0153
2108,10.5082
2109,0.6814
2110,0.0046
2111,0.0159
2112,0.0052
2113,10.8923
2114,0.0112
2115,0.0116
2116,0.0149
2117,0
2118,0.0118
2119,0.0164
2120,0.0154
2121,0
2122,0.0179
2123,0.0152
2124,0
2125,0.0122
2126,0.0141
2127,0.0552
2128,0.0157
2129,0.0127
2130,0
2131,0.0152
2132,0
2133,0.0112
2134,0.0174
2135,0.0112
2136,0.0149
2137,0
2138,11.6952
2139,0.0157
2140,0.0146
2141,0
2142,0.0129
2143,15.7432
2144,0
2145,17.158
2146,0.0144
2147,0.016
2148,4.3235
2149,11.232
2150,0
2151,10.644
2152,0.0041
2153,0.0147
2154,0.0118
2155,0.0136
2156,0.0151
2157,6.8864
2158,0.0142
2159,0.0157
2160,0.0152
2161,0.0043
2162,0.0141
2163,0.0165
2164,0.0042
2165,0.0149
2166,31.8959
2167,12.7789
2168,0.0163
2169,0.0154
2170,0.0046
2171,0.043
2172,0.0045
2173,15.2846
2174,0.0141
2175,0.0147
2176,0.018
2177,10.1287
2178,10.9197
2179,12.9063
2180,0.0167
2181,0.0047
2182,0.0207
2183,0.0171
2184,0.0045
2185,0.014
2186,16.0549
2187,32.2143
2188,8.2625
2189,0.014
2190,0.0044
2191,0.0171
2192,0.0044
2193,0.0415
2194,0.8567
2195,0.0147
2196,0.0175
2197,46.728
2198,0.0139
2199,10.5368
2200,0.0181
2201,0.0048
2202,0.015
2203,61.9294
2204,0.0046
2205,0.0141
2206,46.1874
2207,0.0163
2208,5.8279
2209,0.0133
2210,30.9992
2211,58.3718
2212,0
2213,0.0113
2214,0.0118
2215,18.969
2216,0.0134
2217,0
2218,0.0119
2219,28.4736
2220,24.3336
2221,0
2222,0.0176
2223,0.0138
2224,0
2225,60.6887
2226,0.0141
2227,0.016
2228,13.0174
2229,0.0117
2230,0
2231,0.0137
2232,0
2233,0.0119
2234,0.0115
2235,0.0116
2236,37.5193
2237,0
2238,0.0119
2239,0.0153
2240,53.2897
2241,0
2242,0.0159
2243,0.0284
2244,0
2245,0.0127
2246,0.015
2247,26.9551
2248,0.0149
2249,44.7782
2250,0
2251,0.0155
2252,0
2253,50.4687
2254,0.0132
2255,94.5337
2256,6.7468
2257,22.786
2258,0.011
2259,0.0145
2260,0.0148
2261,0
2262,0.0124
2263,7.9996
2264,0
2265,0.0105
2266,0.0143
2267,0.014
2268,0.0146
2269,0.0124
2270,0
2271,0.0137
2272,0
2273,0.012
2274,0.0116
2275,0.0133
2276,0.043
2277,0
2278,0.0126
2279,0.0149
2280,0.0147
2281,0
2282,0.012
2283,6.1388
2284,0
2285,0.0128
2286,0.0146
2287,8.2474
2288,0.0139
2289,0.0111
2290,0
2291,0.0154
2292,0.0047
2293,0.584
2294,0.0135
2295,0.0135
2296,39.046
2297,15.9795
2298,0.0164
2299,0.0212
2300,6.1943
2301,0.0071
2302,46.3442
2303,0.0202
2304,0.0054
2305,0.0128
2306,0.0159
2307,0.0159
2308,39.6096
2309,0.014
2310,0.0041
2311,0.0146
2312,0
2313,0.0122
2314,0.0123
2315,0.0114
2316,0.0146
2317,0
2318,0.0107
2319,0.0439
2320,0.0152
2321,0.0109
2322,0.014
2323,0.015
2324,7.6467
2325,0.0123
2326,48.1897
2327,0.0139
2328,0.0143
2329,0.0129
2330,3.5268
2331,0.0174
2332,0
2333,0.0115
2334,47.4621
2335,18.5976
2336,0.0139
2337,0
2338,0.0123
2339,0.0168
2340,0.0136
2341,0
2342,0.0255
2343,0.0146
2344,0
2345,0.011
2346,0.0434
2347,12.3399
2348,33.3776
2349,0.0133
2350,5.7592
2351,46.0692
2352,0
2353,46.5937
2354,0.012
2355,12.1189
2356,0.0167
2357,0
2358,0.0124
2359,0.0154
2360,0.0143
2361,0
2362,0.0138
2363,0.0156
2364,0
2365,0.0117
2366,0.0152
2367,0.048
2368,0.0152
2369,0.0113
2370,0
2371,0.0158
2372,0
2373,8.2027
2374,0.0127
2375,0.0116
2376,15.8843
2377,45.8921
2378,38.3212
2379,0.0148
2380,0.0158
2381,49.5668
2382,0.0228
2383,0.0155
2384,0
2385,0.0114
2386,0.0156
2387,62.9279
2388,0.0138
2389,0.0127
2390,0
2391,0.0144
2392,0
2393,0.0145
2394,0.011
2395,0.0142
2396,0.0143
2397,0
2398,0.0124
2399,25.8695
2400,0.0185
2401,0
2402,0.0125
2403,0.0147
2404,0
2405,0.0112
2406,0.0149
2407,47.3667
2408,16.6467
2409,62.6769
2410,0
2411,45.9767
2412,0
2413,37.5395
2414,0.0127
2415,0.0118
2416,27.3134
2417,0
2418,0.0125
2419,0.0164
2420,16.1387
2421,0
2422,0.0133
2423,0.0151
2424,0
2425,0.6266
2426,0.0148
2427,0.0149
2428,0.0191
2429,0.013
2430,0
2431,0.0448
2432,0
2433,0.0114
2434,0.0131
2435,10.133
2436,0.0153
2437,0
2438,0.0122
2439,0.017
2440,0.0171
2441,0
2442,0.0253
2443,0.0159
2444,33.5011
2445,0.0127
2446,0.0151
2447,39.0238
2448,0.0147
2449,14.6094
2450,0
2451,0.0135
2452,0
2453,42.9851
2454,25.419
2455,0.0125
2456,0.0154
2457,52.1381
2458,43.8055
2459,48.9438
2460,0.0158
2461,0
2462,0.0127
2463,0.0154
2464,55.8606
2465,0.0124
2466,1.1791
2467,0.0152
2468,0.0278
2469,0.0122
2470,2.8786
2471,0.0169
2472,0.0042
2473,0.0186
2474,0.0458
2475,0.0139
2476,0.0185
2477,0.0034
2478,0.0148
2479,0.0173
2480,0.0163
2481,45.7837
2482,26.9312
2483,0.0274
2484,0.004
2485,0.0127
2486,29.9994
2487,0.0157
2488,0.0177
2489,0.0137
2490,0.0044
2491,18.5598
2492,8.2237
2493,0.0134
2494,9.9972
2495,0.0373
2496,22.0567
2497,0.0054
2498,0.0168
2499,0.0196
2500,0.0177
2501,12.7919
2502,27.0317
2503,0.0166
2504,0.0037
2505,0.0145
2506,0.0159
2507,63.0092
2508,0.0157
2509,0.0136
2510,31.3262
2511,0.0416
2512,44.1594
2513,0.0139
2514,14.3633
2515,3.0354
2516,58.542
2517,0.0041
2518,0.0157
2519,0.0167
2520,0.0166
2521,1.5453
2522,0.0148
2523,0.0179
2524,0.0064
2525,6.379
2526,0.0157
2527,0.0149
2528,30.3153
2529,0.0139
2530,0.0049
2531,0.023
2532,19.3167
2533,0.0137
2534,0.0138
2535,0.014
2536,0.0189
2537,0.0043
2538,0.0131
2539,1.3657
2540,6.987
2541,0.0041
2542,5.9521
2543,37.7237
2544,0.0042
2545,0.0173
2546,0.0156
2547,31.9987
2548,0.017
2549,0.0133
2550,10.8888
2551,0.0169
2552,0.0045
2553,0.014
2554,17.417
2555,0.0142
2556,16.9874
2557,0.0044
2558,0.0154
2559,47.9559
2560,17.0864
2561,0.004
2562,63.2137
2563,0.0172
2564,0.0039
2565,0.0132
2566,0.0168
2567,0.015
2568,0.0159
2569,0.0149
2570,0.004
2571,0.0162
2572,3.0372
2573,0.0109
2574,0.0113
2575,0.0112
2576,44.9572
2577,0
2578,0.0125
2579,0.0158
2580,0.014
2581,0
2582,0.0173
2583,0.0148
2584,0
2585,0.012
2586,0.0144
2587,0.015
2588,0.0135
2589,0.0129
2590,0
2591,1.3926
2592,0
2593,0.0122
2594,0.0119
2595,0.0118
2596,0.0411
2597,0
2598,0.011
2599,0.0157
2600,0.0149
2601,0
2602,0.0147
2603,0.0153
2604,0
2605,0.0115
2606,0.0138
2607,0.0149
2608,0.0147
2609,0.0114
2610,0.0111
2611,0.0137
2612,0
2613,0.0116
2614,0.0137
2615,0.0176
2616,26.1393
2617,32.4573
2618,0.0116
2619,53.2033
2620,0.0156
2621,0
2622,0.0133
2623,6.2043
2624,0
2625,0.0119
2626,0.0138
2627,0.0131
2628,28.2096
2629,0.0121
2630,6.5033
2631,56.6191
2632,0
2633,0.0099
2634,0.011
2635,0.012
2636,0.0157
2637,0
2638,0.013
2639,0.014
2640,0.0142
2641,0
2642,0.0122
2643,0.0156
2644,0.8419
2645,0.0146
2646,0.0582
2647,31.0097
2648,0.0137
2649,0.0115
2650,0
2651,0.0148
2652,0
2653,24.6558
2654,0.0122
2655,26.5302
2656,0.0159
2657,0
2658,0.0116
2659,0.0163
2660,0.0147
2661,14.3798
2662,0.0141
2663,0.0163
2664,0
2665,0.0116
2666,0.0137
2667,0.0148
2668,0.0138
2669,0.0409
2670,0
2671,0.0131
2672,0
2673,0.0109
2674,0.0127
2675,0.0109
2676,0.0139
2677,0
2678,0.0144
2679,0.0141
2680,0.0146
2681,0
2682,0.0122
2683,1.7691
2684,47.3884
2685,0.0121
2686,0.0146
2687,0.0155
2688,0.0147
2689,16.7651
2690,26.7702
2691,0.0147
2692,3.7571
2693,0.0179
2694,40.8423
2695,33.3322
2696,1.7481
2697,18.8655
2698,0.0144
2699,0.0167
2700,0.0166
2701,0.0044
2702,0.0155
2703,0.017
2704,0.0051
2705,0.0136
2706,0.0164
2707,0.0173
2708,0.0168
2709,0.0137
2710,0.0048
2711,23.2118
2712,0.0043
2713,0.015
2714,0.014
2715,0.0139
2716,0.0446
2717,0.0046
2718,27.4726
2719,0.0174
2720,0.0167
2721,0.0043
2722,0.0188
2723,0.0172
2724,0.0045
2725,0.7021
2726,0.0153
2727,0.0154
2728,0.0171
2729,0.0153
2730,0.0037
2731,26.9642
2732,0.0059
2733,0.0154
2734,0.0245
2735,0.0142
2736,35.8868
2737,0.0042
2738,0.0146
2739,32.4027
2740,0.0188
2741,0.0041
2742,0.0158
2743,0.0216
2744,0.0049
2745,0.0144
2746,50.6931
2747,0.0139
2748,21.627
2749,0.0123
2750,0
2751,0.0142
2752,25.7473
2753,0.0113
2754,0.0113
2755,0.0124
2756,41.4167
2757,0
2758,0.0122
2759,0.0182
2760,25.9762
2761,0.0046
2762,0.016
2763,0.0176
2764,0
2765,0.0115
2766,0.0143
2767,28.6859
2768,26.0566
2769,0.012
2770,0
2771,0.0141
2772,0
2773,0.0118
2774,0.0113
2775,0.0131
2776,0.0144
2777,0
2778,0.0223
2779,0.0153
2780,0.0154
2781,0
2782,0.0135
2783,0.0421
2784,0
2785,0.0135
2786,0.014
2787,0.0143
2788,0.0152
2789,0.0123
2790,0
2791,0.0157
2792,0
2793,0.0116
2794,0.0115
2795,20.6333
2796,0.0148
2797,0
2798,11.4928
2799,0.0144
2800,0.0165
2801,0
2802,0.0137
2803,0.0147
2804,11.7627
2805,0.0111
2806,0.734
2807,32.3353
2808,3.5415
2809,0.0154
2810,0
2811,0.0139
2812,0
2813,0.0122
2814,0.0118
2815,0.0122
2816,0.0141
2817,0
2818,0.0117
2819,0.0142
2820,13.9323
2821,0
2822,48.1763
2823,0.0153
2824,0
2825,0.0116
2826,0.0142
2827,0.0143
2828,0.0416
2829,0.0114
2830,0
2831,0.0147
2832,0
2833,11.0849
2834,0.0132
2835,0.0114
2836,0.0159
2837,0
2838,0.0114
2839,0.0165
2840,0.0151
2841,0
2842,62.1414
2843,0.0154
2844,0
2845,0.0118
2846,0.0144
2847,0.0131
2848,58.4444
2849,83.8327
2850,0
2851,26.3165
2852,17.5194
2853,22.7951
2854,3.4261
2855,0.011
2856,0.0133
2857,0
2858,0.0112
2859,14.1117
2860,0.0146
2861,0
2862,36.6605
2863,0.0148
2864,13.3046
2865,0.0114
2866,0.0145
2867,2.1153
2868,0.0143
2869,0.0122
2870,14.8649
2871,0.623
2872,11.6546
2873,0.0124
2874,0.0135
2875,4.3135
2876,15.8008
2877,0
2878,0.0119
2879,0.048
2880,0.0133
2881,65.9891
2882,0.0126
2883,0.0141
2884,0
2885,0.0117
2886,0.0135
2887,0.0146
2888,0.0147
2889,3.2212
2890,0
2891,3.293
2892,4.5514
2893,0.0123
2894,43.7094
2895,0.0117
2896,15.2578
2897,0
2898,0.0119
2899,0.0153
2900,0.0143
2901,0
2902,83.8137
2903,24.6307
2904,0
2905,62.3126
2906,0.0131
2907,0.0149
2908,0.0156
2909,0.7092
2910,0
2911,0.0178
2912,30.8144
2913,0.0116
2914,0.0119
2915,0.0426
2916,0.0153
2917,0
2918,0.0113
2919,0.0162
2920,0.0156
2921,0
2922,0.0131
2923,0.017
2924,0
2925,0.0119
2926,0.0142
2927,0.0142
2928,0.0148
2929,0.0131
2930,0
2931,0.0144
2932,0
2933,0.0118
2934,47.6313
2935,0.0124
2936,0.0142
2937,0
2938,0.0124
2939,0.0152
2940,0.0147
2941,20.3195
2942,0.0124
2943,2.9951
2944,18.9479
2945,25.7069
2946,103.5371
2947,0.015
2948,0.0145
2949,1.3633
2950,17.1724
2951,0.0145
2952,0
2953,0.0439
2954,37.7662
2955,79.4244
2956,0.0144
2957,0
2958,0.011
2959,17.3053
2960,0.0139
2961,0
2962,2.9789
2963,28.1263
2964,0
2965,0.0122
2966,0.015
2967,0.0142
2968,0.0146
2969,0.0115
2970,0
2971,0.0433
2972,21.6608
2973,0.0107
2974,0.0133
2975,0.0119
2976,0.0146
2977,41.5882
2978,0.0118
2979,0.0146
2980,0.015
2981,0
2982,0.013
2983,0.0158
2984,0
2985,0.0114
2986,0.0178
2987,29.8991
2988,0.0146
2989,0.0111
2990,0
2991,0.0564
2992,0
2993,0.0121
2994,26.6539
2995,0.0136
2996,8.7858
2997,0
2998,52.5882
2999,0.0149
3000,0.0155
3001,0
3002,0.0142
3003,0.0158
3004,0
3005,0.0107
3006,0.0144
3007,0.0152
3008,0.0456
3009,0.0115
3010,0
3011,0.015
3012,0
3013,0.0127
3014,0.0117
3015,0.0114
3016,0.0152
3017,0
3018,0.0108
3019,0.0142
3020,27.927
3021,24.2157
3022,0.0138
3023,0.0156
3024,0
3025,0.0124
3026,0.0144
3027,0.977
3028,0.0152
3029,39.029
3030,0
3031,59.4876
3032,0
3033,0.0148
3034,0
3035,0
3036,0
3037,0
3038,0
3039,0
3040,0
3041,0
3042,0
3043,0
3044,0
3045,0
3046,0
3047,0
3048,0
3049,0
3050,0
3051,0
3052,0
3053,0
3054,0
3055,0
3056,0
3057,0
3058,0
3059,0
3060,0
3061,0
3062,0
3063,0
3064,0
3065,0
3066,0
3067,0
3068,0
3069,0
3070,0
3071,0
3072,0
3073,0
3074,0
3075,0
3076,0
3077,0
3078,0
3079,0
3080,0
3081,0
3082,0
3083,0
3084,0
3085,0
3086,0
3087,0
3088,0
3089,0
3090,0
3091,0
3092,0
3093,0
3094,0
3095,0
3096,0
3097,0
3098,0
3099,0
3100,0
3101,0
3102,0
3103,0
3104,0
3105,0
3106,0
3107,0
3108,0
3109,0
3110,0
3111,0
3112,0
3113,0
3114,0
3115,0
3116,0
3117,0
3118,0
3119,0
3120,0
3121,0
3122,0
3123,0
3124,0
3125,0
3126,0
3127,0
3128,0
3129,0
3130,0
3131,0
3132,0
3133,0
3134,0
3135,0
3136,0
3137,0
3138,0
3139,0
3140,0
3141,0
3142,0
