tick,time
2027,0.0134
2028,0.0136
2029,23.6209
2030,0
2031,0.0145
2032,0.5753
2033,0.0098
2034,0.0413
2035,33.1683
2036,10.0573
2037,19.996
2038,0.0115
2039,0.0141
2040,0.0139
2041,0
2042,24.1514
2043,0.015
2044,0
2045,0.0116
2046,0.0146
2047,0.0143
2048,0.0151
2049,0.0109
2050,0
2051,0.019
2052,0
2053,0.0117
2054,0.0118
2055,0.0114
2056,0.0145
2057,0
2058,0.0099
2059,24.0484
2060,0.0143
2061,0
2062,14.4038
2063,0.0447
2064,0
2065,0.0127
2066,0.0135
2067,0.0129
2068,0.0157
2069,0.0111
2070,0
2071,0.0145
2072,0
2073,0.0123
2074,0.0123
2075,0.0104
2076,0.0138
2077,0
2078,0.0107
2079,11.8465
2080,0.0188
2081,0
2082,0.0118
2083,0.0163
2084,0
2085,0.0111
2086,0.0135
2087,0.0134
2088,0.0133
2089,0.0391
2090,0
2091,0.0129
2092,0
2093,0.011
2094,0.0116
2095,0.0118
2096,0.0156
2097,0
2098,0.0111
2099,0.0122
2100,10.3439
2101,0
2102,0.0121
2103,0.0137
2104,0
2105,0.0114
2106,0.0132
2107,0.0147
2108,0.0142
2109,0.0111
2110,0
2111,0.0136
2112,0
2113,0.0111
2114,0.0108
2115,0.0107
2116,0.0136
2117,5.8649
2118,0.0111
2119,0.0177
2120,11.6483
2121,0
2122,9.7482
2123,0.0142
2124,0
2125,0.0113
2126,0.073
2127,6.6547
2128,25.3083
2129,0.0111
2130,0
2131,21.6661
2132,0
2133,19.4269
2134,0.0112
2135,0.559
2136,0.0137
2137,0
2138,0.0101
2139,0.0136
2140,0.0138
2141,0
2142,0.0327
2143,0.0156
2144,0
2145,8.9776
2146,0.0146
2147,0.0395
2148,0.0137
2149,0.0109
2150,10.1715
2151,11.0637
2152,0
2153,0.0114
2154,0.0117
2155,0.0124
2156,0.0123
2157,0
2158,0.0124
2159,0.0141
2160,9.9984
2161,0
2162,0.0126
2163,0.0157
2164,0
2165,0.0122
2166,0.0143
2167,26.2188
2168,13.5384
2169,0.0166
2170,0
2171,13.7002
2172,0
2173,0.0149
2174,0.0112
2175,0.0119
2176,0.0145
2177,0
2178,0.0114
2179,0.0158
2180,30.8529
2181,0
2182,6.8286
2183,0.0144
2184,0
2185,0.0118
2186,0.0138
2187,0.0436
2188,0.0141
2189,0.0111
2190,0
2191,0.0142
2192,0
2193,0.0196
2194,0.0119
2195,11.9441
2196,0.0146
2197,0
2198,0.0112
2199,0.0142
2200,0.0147
2201,0
2202,48.3971
2203,0.0153
2204,0
2205,12.7395
2206,0.0135
2207,35.5047
2208,0.0131
2209,0.0102
2210,0
2211,0.0463
2212,0
2213,28.1452
2214,0.0098
2215,46.3281
2216,0.0151
2217,0
2218,0.0108
2219,0.0138
2220,14.9223
2221,0
2222,0.013
2223,0.0145
2224,0
2225,0.0116
2226,11.7825
2227,8.7047
2228,47.3257
2229,0.0108
2230,0
2231,0.0147
2232,8.8751
2233,0.037
2234,0.0101
2235,0.0115
2236,6.0208
2237,0.0038
2238,0.0108
2239,0.0143
2240,0.0144
2241,0
2242,50.8793
2243,0.0152
2244,10.9718
2245,0.0118
2246,6.4169
2247,6.7506
2248,0.0147
2249,0.0105
2250,0
2251,10.1388
2252,0
2253,0.0109
2254,0.041
2255,0.0107
2256,0.0132
2257,0
2258,0.0116
2259,0.0139
2260,0.0149
2261,0
2262,0.014
2263,0.0157
2264,0
2265,0.0106
2266,0.0151
2267,7.9221
2268,0.013
2269,0.0113
2270,0
2271,0.0129
2272,0
2273,0.0108
2274,0.0105
2275,0.011
2276,0.0155
2277,0
2278,0.0416
2279,0.0152
2280,0.0134
2281,0
2282,0.0117
2283,2.7309
2284,0
2285,0.0111
2286,0.0138
2287,0.0134
2288,40.3374
2289,0.0115
2290,0
2291,0.0136
2292,0
2293,0.0123
2294,11.4954
2295,0.011
2296,0.0163
2297,0
2298,0.0106
2299,39.1093
2300,10.7367
2301,0
2302,0.0142
2303,30.9106
2304,0
2305,0.0114
2306,0.0132
2307,0.0132
2308,0.0142
2309,0.0116
2310,0
2311,0.0142
2312,0
2313,0.0121
2314,0.011
2315,0.011
2316,0.0142
2317,0
2318,0.0106
2319,0.0139
2320,0.0143
2321,0
2322,0.0125
2323,0.0162
2324,0
2325,0.0123
2326,0.0139
2327,0.0136
2328,0.0133
2329,0.0113
2330,0
2331,0.0204
2332,0
2333,0.0423
2334,0.0113
2335,0.0112
2336,0.0138
2337,0
2338,0.0118
2339,0.0136
2340,0.0124
2341,0
2342,0.013
2343,0.0142
2344,0
2345,0.0111
2346,0.0132
2347,20.6571
2348,0.0124
2349,0.0119
2350,0
2351,0.0139
2352,0
2353,0.0105
2354,0.0107
2355,0.0113
2356,0.0137
2357,0
2358,0.0111
2359,0.0152
2360,0.0135
2361,0
2362,0.013
2363,34.4212
2364,0
2365,0.0114
2366,0.0126
2367,0.014
2368,0.0136
2369,0.0114
2370,0
2371,0.0135
2372,0
2373,0.0111
2374,0.0119
2375,0.0113
2376,0.0125
2377,0
2378,0.0117
2379,33.0554
2380,0.0152
2381,0
2382,0.0127
2383,0.0142
2384,0
2385,0.0118
2386,0.0149
2387,0.0138
2388,0.0137
2389,0.0118
2390,33.982
2391,0.0138
2392,0
2393,0.0113
2394,0.0105
2395,0.0109
2396,44.6353
2397,0
2398,0.0117
2399,0.0136
2400,0.0133
2401,0
2402,0.0126
2403,0.5021
2404,0
2405,0.0118
2406,0.0156
2407,0.0137
2408,70.7601
2409,48.9342
2410,0
2411,10.0126
2412,0
2413,0.0117
2414,0.0173
2415,0.0111
2416,22.4289
2417,0
2418,0.0113
2419,0.016
2420,4.9586
2421,0
2422,0.0456
2423,0.0143
2424,9.7189
2425,0.0118
2426,0.0134
2427,0.0132
2428,65.2435
2429,0.0103
2430,0
2431,21.1881
2432,0
2433,0.0108
2434,0.0112
2435,0.0117
2436,0.0135
2437,0
2438,0.0114
2439,0.0143
2440,10.4734
2441,0
2442,0.0123
2443,0.0148
2444,0
2445,0.0108
2446,0.0139
2447,0.0437
2448,0.0133
2449,0.0118
2450,0
2451,38.3679
2452,51.4563
2453,13.9289
2454,0.0107
2455,15.917
2456,0.0133
2457,0
2458,0.0116
2459,0.0139
2460,0.0137
2461,0
2462,0.012
2463,0.0145
2464,0
2465,45.1034
2466,0.0144
2467,0.9647
2468,0.0398
2469,35.79
2470,47.4827
2471,0.0181
2472,0
2473,12.0218
2474,0.0111
2475,0.0116
2476,0.0143
2477,0
2478,0.019
2479,0.0142
2480,0.0141
2481,0
2482,0.0143
2483,0.0144
2484,0
2485,0.0121
2486,0.013
2487,0.0135
2488,0.0432
2489,2.3981
2490,0
2491,0.0146
2492,0
2493,0.0121
2494,52.7553
2495,0.0113
2496,40.458
2497,0
2498,0.0108
2499,0.0137
2500,0.0137
2501,0
2502,1.5037
2503,0.0145
2504,0
2505,45.7125
2506,0.0127
2507,0.0125
2508,27.2981
2509,0.0107
2510,0
2511,0.0137
2512,44.3265
2513,0.016
2514,0.0113
2515,0.0117
2516,0.0135
2517,6.0233
2518,0.0113
2519,0.0149
2520,0.0138
2521,0
2522,0.0121
2523,51.1812
2524,0
2525,0.0118
2526,0.0139
2527,0.0147
2528,23.4245
2529,0.0442
2530,0
2531,0.0148
2532,0
2533,0.0115
2534,0.0158
2535,0.0107
2536,0.0135
2537,0
2538,24.485
2539,0.0142
2540,0.0152
2541,39.511
2542,0.0142
2543,0.0141
2544,15.5012
2545,0.0113
2546,30.6856
2547,0.0144
2548,0.0135
2549,0.0114
2550,0
2551,0.015
2552,0
2553,0.038
2554,0.7187
2555,0.0125
2556,37.0292
2557,0
2558,0.0107
2559,0.5491
2560,0.0129
2561,0
2562,24.2559
2563,0.0156
2564,0
2565,0.0126
2566,38.8925
2567,11.4886
2568,0.0138
2569,28.5357
2570,1.5602
2571,0.0448
2572,0
2573,0.0112
2574,30.9615
2575,0.0113
2576,0.0137
2577,0
2578,20.7524
2579,0.0152
2580,57.6603
2581,0
2582,28.3677
2583,0.0134
2584,0
2585,1.115
2586,0.0139
2587,0.013
2588,0.6418
2589,0.0107
2590,0
2591,0.0133
2592,0
2593,0.0132
2594,3.0838
2595,14.2715
2596,0.0142
2597,3.1766
2598,0.0113
2599,35.4196
2600,0.0131
2601,0
2602,52.7318
2603,0.0457
2604,0.8228
2605,0.0118
2606,0.0134
2607,0.0131
2608,0.0155
2609,0.0112
2610,0
2611,0.0141
2612,0
2613,0.0106
2614,0.0115
2615,11.2855
2616,0.0135
2617,0
2618,0.011
2619,0.0163
2620,0.0422
2621,0
2622,6.3368
2623,0.0147
2624,0
2625,0.0117
2626,69.9318
2627,0.0122
2628,0.0145
2629,23.7411
2630,0
2631,0.0137
2632,0
2633,32.1739
2634,0.0096
2635,0.0116
2636,24.4618
2637,0
2638,0.0119
2639,22.8359
2640,0.0141
2641,0
2642,0.0123
2643,0.014
2644,0
2645,0.0111
2646,0.0132
2647,0.0139
2648,0.0132
2649,0.011
2650,0
2651,0.0139
2652,0
2653,0.0201
2654,0.0105
2655,0.0096
2656,0.0138
2657,43.5874
2658,0.011
2659,16.1998
2660,0.0128
2661,0
2662,0.0126
2663,0.0671
2664,0
2665,0.0108
2666,0.0136
2667,0.0137
2668,0.0139
2669,0.0116
2670,0.6879
2671,0.0128
2672,0
2673,0.0109
2674,0.0121
2675,0.0121
2676,0.0137
2677,0
2678,37.7824
2679,0.0136
2680,0.0139
2681,21.3314
2682,0.0136
2683,0.0146
2684,0
2685,0.0113
2686,11.2394
2687,0.0444
2688,0.0134
2689,0.0117
2690,0
2691,0.0139
2692,0
2693,0.0111
2694,0.0104
2695,0.0114
2696,0.0122
2697,0
2698,0.0109
2699,0.0147
2700,0.014
2701,0
2702,0.0152
2703,0.0144
2704,0
2705,21.9083
2706,0.0137
2707,0.0144
2708,0.0158
2709,0.0121
2710,0
2711,0.0133
2712,0
2713,0.0202
2714,13.1387
2715,0.0108
2716,17.5944
2717,0
2718,12.9071
2719,21.4901
2720,0.013
2721,0
2722,0.0116
2723,0.0147
2724,0
2725,0.0114
2726,0.0131
2727,20.7057
2728,0.0142
2729,59.7914
2730,36.7931
2731,0.0157
2732,0
2733,0.0108
2734,21.7168
2735,0.0191
2736,0.0142
2737,7.9337
2738,0.0108
2739,0.0429
2740,0.0158
2741,14.1126
2742,0.0124
2743,0.0137
2744,0
2745,24.1117
2746,0.0143
2747,15.3868
2748,0.0156
2749,0.0116
2750,0
2751,0.0138
2752,0.0051
2753,20.9722
2754,0.0126
2755,0.0139
2756,106.7167
2757,0.0037
2758,9.0347
2759,0.0156
2760,0.0427
2761,0.0033
2762,80.7468
2763,0.0185
2764,23.4675
2765,14.27
2766,0.0149
2767,0.6662
2768,0.0131
2769,0.011
2770,0
2771,0.0138
2772,12.8357
2773,0.0108
2774,13.2371
2775,0.0115
2776,0.042
2777,0
2778,0.0104
2779,0.0148
2780,0.0165
2781,0
2782,0.014
2783,45.3998
2784,0
2785,0.0116
2786,0.015
2787,0.013
2788,0.0135
2789,0.0118
2790,0
2791,0.0452
2792,0
2793,0.0107
2794,0.0213
2795,0.0106
2796,0.014
2797,0
2798,0.011
2799,0.0172
2800,0.0132
2801,0
2802,59.5153
2803,9.7092
2804,0
2805,8.1623
2806,0.0147
2807,0.0139
2808,0.0129
2809,0.0405
2810,2.7893
2811,17.4165
2812,0
2813,5.8198
2814,0.0119
2815,0.0106
2816,0.6891
2817,0
2818,0.0117
2819,0.0169
2820,0.0123
2821,0
2822,0.0133
2823,0.0151
2824,0
2825,0.0112
2826,0.0136
2827,0.0134
2828,0.0141
2829,0.0407
2830,0
2831,0.0123
2832,0
2833,2.7139
2834,0.0107
2835,0.0115
2836,0.0135
2837,0
2838,0.0113
2839,0.0143
2840,0.013
2841,0
2842,36.6501
2843,0.0147
2844,0
2845,0.014
2846,7.3753
2847,0.0128
2848,14.4501
2849,0.0109
2850,3.1766
2851,0.0138
2852,50.0072
2853,0.0128
2854,0.0168
2855,26.4302
2856,0.0332
2857,8.2929
2858,0.0135
2859,0.018
2860,0.0171
2861,0.6251
2862,0.015
2863,0.0183
2864,0.0035
2865,0.013
2866,0.0159
2867,0.0152
2868,0.0155
2869,0.0151
2870,30.4953
2871,0.0143
2872,36.5307
2873,0.0132
2874,0.0142
2875,50.9013
2876,0.018
2877,0.0034
2878,13.9158
2879,0.0175
2880,0.0155
2881,0.0037
2882,0.0136
2883,0.0168
2884,0.0044
2885,20.6584
2886,20.791
2887,0.0168
2888,0.0169
2889,20.6266
2890,0.0041
2891,43.3501
2892,0.0037
2893,38.2487
2894,39.7789
2895,29.4648
2896,0.0169
2897,0.0037
2898,0.0216
2899,0.0173
2900,25.2117
2901,0.004
2902,0.0158
2903,25.7216
2904,0
2905,0.0125
2906,0.0135
2907,0.0386
2908,0.0144
2909,0.011
2910,31.458
2911,0.0137
2912,0
2913,0.0108
2914,10.5566
2915,29.0462
2916,0.0138
2917,0
2918,0.6404
2919,0.0148
2920,0.0142
2921,0
2922,0.0129
2923,0.0406
2924,0
2925,0.0122
2926,0.0139
2927,0.013
2928,0.0131
2929,0.0112
2930,1.0578
2931,0.0136
2932,18.6338
2933,0.0107
2934,0.0113
2935,0.0131
2936,0.0136
2937,0
2938,0.6472
2939,0.0379
2940,36.0017
2941,0
2942,7.0811
2943,28.7955
2944,15.5545
2945,0.0115
2946,0.0134
2947,0.0137
2948,23.4829
2949,0.0112
2950,0
2951,14.058
2952,0
2953,0.0117
2954,0.0096
2955,0.0116
2956,0.0379
2957,0
2958,9.8091
2959,0.0149
2960,0.0148
2961,0
2962,16.3669
2963,26.4441
2964,0
2965,0.0117
2966,0.0134
2967,0.0147
2968,1.3374
2969,0.0114
2970,0
2971,12.174
2972,0
2973,0.0119
2974,27.0422
2975,0.0113
2976,0.0137
2977,24.8965
2978,0.0113
2979,0.0144
2980,0.0155
2981,0
2982,0.012
2983,0.0161
2984,0
2985,0.0124
2986,9.6282
2987,0.0139
2988,0.032
2989,0.0116
2990,0
2991,0.0143
2992,0
2993,0.0104
2994,16.3446
2995,0.0112
2996,0.0124
2997,0
2998,0.0115
2999,0.0143
3000,14.798
3001,0
3002,0.0119
3003,0.0144
3004,0
3005,0.0117
3006,8.8507
3007,40.3131
3008,30.1381
3009,0.0109
3010,0
3011,0.0128
3012,0
3013,37.0093
3014,0.0113
3015,0.0111
3016,46.1812
3017,0
3018,25.709
3019,42.297
3020,0.0172
3021,0.0037
3022,0.0154
3023,0.0153
3024,63.4156
3025,6.7973
3026,0.0146
3027,0.013
3028,0.014
3029,0.0108
3030,19.5149
3031,22.5743
3032,0
3033,0.016
3034,0
3035,0
3036,0
3037,0
3038,0
3039,0
3040,0
3041,0
3042,0
3043,0
3044,0
3045,0
3046,0
3047,0
3048,0
3049,0
3050,0
3051,0
3052,0
3053,0
3054,0
3055,0
3056,0
3057,0
3058,0
3059,0
3060,0
3061,0
3062,0
3063,0
3064,0
3065,0
3066,0
3067,0
3068,0
3069,0
3070,0
3071,0
3072,0
3073,0
3074,0
3075,0
3076,0
3077,0
3078,0
3079,0
3080,0
3081,0
3082,0
3083,0
3084,0
3085,0
3086,0
3087,0
3088,0
3089,0
3090,0
3091,0
3092,0
3093,0
3094,0
3095,0
3096,0
3097,0
3098,0
3099,0
3100,0
3101,0
3102,0
3103,0
3104,0
3105,0
3106,0
3107,0
3108,0
3109,0
3110,0
3111,0
3112,0
3113,0
3114,0
3115,0
3116,0
3117,0
3118,0
3119,0
3120,0
3121,0
3122,0
3123,0
3124,0
3125,0
3126,0
3127,0
3128,0
3129,0
3130,0
3131,0
3132,0
3133,0
3134,0
3135,0
3136,0
3137,0
3138,0
3139,0
3140,0
3141,0
3142,0
3143,0
3144,0
3145,0
3146,0
3147,0
3148,0
3149,0
3150,0
3151,0
3152,0
